Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Compression Energy (J),Decompression Energy (J)
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,2,0.000000e+00,0.000000e+00,6.731002e-05,1.800903e-03,3.081901e-01,1.570843e-01,1.570843e-01,1.179229e+16,1.021336e-02,2.438488e-20,1.253397e-12,1.585464e-21,1.475730e-05,1375000000,7.204922e+01,3.841523e-03,2.497693e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.208336e-01,55143280,1.994803e+02,11000000000,11000000000,1.411997e+01,1.137962e+01,52,7.613685e+03,6.221257e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,3,0.000000e+00,0.000000e+00,6.731002e-05,1.800903e-03,3.081901e-01,1.570843e-01,1.570843e-01,1.179229e+16,1.021336e-02,2.438488e-20,1.253397e-12,1.585464e-21,1.475730e-05,1375000000,7.204922e+01,3.841523e-03,2.497693e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.208336e-01,55143280,1.994803e+02,11000000000,11000000000,1.405130e+01,1.091092e+01,52,7.595230e+03,5.877240e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,4,0.000000e+00,0.000000e+00,6.731002e-05,1.800903e-03,3.081901e-01,1.570843e-01,1.570843e-01,1.179229e+16,1.021336e-02,2.438488e-20,1.253397e-12,1.585464e-21,1.475730e-05,1375000000,7.204922e+01,3.841523e-03,2.497693e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.208336e-01,55143280,1.994803e+02,11000000000,11000000000,1.414982e+01,1.088891e+01,52,7.691048e+03,5.887570e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,0,0.000000e+00,0.000000e+00,1.280419e-05,3.895127e-04,4.659436e-02,2.400350e-02,2.400350e-02,1.501795e+16,1.560667e-03,7.920671e-20,3.147058e-13,5.149887e-21,5.768475e-07,1375000000,8.612868e+01,7.595048e-04,4.938172e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.731861e-01,115703856,9.507030e+01,11000000000,11000000000,1.581862e+01,1.265739e+01,52,8.548251e+03,6.530960e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,1,0.000000e+00,0.000000e+00,1.280419e-05,3.895127e-04,4.659436e-02,2.400350e-02,2.400350e-02,1.501795e+16,1.560667e-03,7.920671e-20,3.147058e-13,5.149887e-21,5.768475e-07,1375000000,8.612868e+01,7.595048e-04,4.938172e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.731861e-01,115703856,9.507030e+01,11000000000,11000000000,1.586530e+01,1.257657e+01,52,8.192164e+03,6.491812e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,2,0.000000e+00,0.000000e+00,1.280419e-05,3.895127e-04,4.659436e-02,2.400350e-02,2.400350e-02,1.501795e+16,1.560667e-03,7.920671e-20,3.147058e-13,5.149887e-21,5.768475e-07,1375000000,8.612868e+01,7.595048e-04,4.938172e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.731861e-01,115703856,9.507030e+01,11000000000,11000000000,1.571949e+01,1.278803e+01,52,8.114580e+03,6.527823e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,3,0.000000e+00,0.000000e+00,1.280419e-05,3.895127e-04,4.659436e-02,2.400350e-02,2.400350e-02,1.501795e+16,1.560667e-03,7.920671e-20,3.147058e-13,5.149887e-21,5.768475e-07,1375000000,8.612868e+01,7.595048e-04,4.938172e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.731861e-01,115703856,9.507030e+01,11000000000,11000000000,1.570965e+01,1.265183e+01,52,8.157737e+03,5.699327e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,4,0.000000e+00,0.000000e+00,1.280419e-05,3.895127e-04,4.659436e-02,2.400350e-02,2.400350e-02,1.501795e+16,1.560667e-03,7.920671e-20,3.147058e-13,5.149887e-21,5.768475e-07,1375000000,8.612868e+01,7.595048e-04,4.938172e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.731861e-01,115703856,9.507030e+01,11000000000,11000000000,1.571920e+01,1.305801e+01,52,6.938441e+03,5.798968e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,0,0.000000e+00,0.000000e+00,5.140887e-07,4.274336e-05,3.099850e-03,1.571652e-03,1.571652e-03,1.674043e+15,1.021861e-04,7.920671e-20,4.054376e-15,5.149887e-21,5.786086e-09,1375000000,1.061154e+02,7.606632e-05,4.945704e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.810163e+00,311121712,3.535594e+01,11000000000,11000000000,1.868851e+01,1.739427e+01,53,8.281377e+03,7.707366e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,1,0.000000e+00,0.000000e+00,5.140887e-07,4.274336e-05,3.099850e-03,1.571652e-03,1.571652e-03,1.674043e+15,1.021861e-04,7.920671e-20,4.054376e-15,5.149887e-21,5.786086e-09,1375000000,1.061154e+02,7.606632e-05,4.945704e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.810163e+00,311121712,3.535594e+01,11000000000,11000000000,1.859655e+01,1.731700e+01,53,8.223422e+03,7.681355e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,2,0.000000e+00,0.000000e+00,5.140887e-07,4.274336e-05,3.099850e-03,1.571652e-03,1.571652e-03,1.674043e+15,1.021861e-04,7.920671e-20,4.054376e-15,5.149887e-21,5.786086e-09,1375000000,1.061154e+02,7.606632e-05,4.945704e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.810163e+00,311121712,3.535594e+01,11000000000,11000000000,1.855702e+01,1.737661e+01,53,7.217657e+03,6.689008e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,3,0.000000e+00,0.000000e+00,5.140887e-07,4.274336e-05,3.099850e-03,1.571652e-03,1.571652e-03,1.674043e+15,1.021861e-04,7.920671e-20,4.054376e-15,5.149887e-21,5.786086e-09,1375000000,1.061154e+02,7.606632e-05,4.945704e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.810163e+00,311121712,3.535594e+01,11000000000,11000000000,1.853564e+01,1.733129e+01,53,7.539606e+03,7.679179e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,4,0.000000e+00,0.000000e+00,5.140887e-07,4.274336e-05,3.099850e-03,1.571652e-03,1.571652e-03,1.674043e+15,1.021861e-04,7.920671e-20,4.054376e-15,5.149887e-21,5.786086e-09,1375000000,1.061154e+02,7.606632e-05,4.945704e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.810163e+00,311121712,3.535594e+01,11000000000,11000000000,1.858309e+01,1.732968e+01,53,8.229299e+03,7.687387e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,0,0.000000e+00,0.000000e+00,-3.126589e-08,6.890407e-06,3.866710e-04,1.944893e-04,1.944893e-04,3.055410e+14,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,1.222982e+02,1.180471e-05,7.675224e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.035300e+00,521692176,2.108523e+01,11000000000,11000000000,2.089398e+01,2.305472e+01,52,9.265263e+03,1.022012e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,1,0.000000e+00,0.000000e+00,-3.126589e-08,6.890407e-06,3.866710e-04,1.944893e-04,1.944893e-04,3.055410e+14,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,1.222982e+02,1.180471e-05,7.675224e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.035300e+00,521692176,2.108523e+01,11000000000,11000000000,2.074871e+01,2.306433e+01,52,9.194013e+03,1.022730e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,2,0.000000e+00,0.000000e+00,-3.126589e-08,6.890407e-06,3.866710e-04,1.944893e-04,1.944893e-04,3.055410e+14,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,1.222982e+02,1.180471e-05,7.675224e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.035300e+00,521692176,2.108523e+01,11000000000,11000000000,2.074255e+01,2.358537e+01,52,8.970196e+03,9.882505e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,3,0.000000e+00,0.000000e+00,-3.126589e-08,6.890407e-06,3.866710e-04,1.944893e-04,1.944893e-04,3.055410e+14,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,1.222982e+02,1.180471e-05,7.675224e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.035300e+00,521692176,2.108523e+01,11000000000,11000000000,2.118989e+01,2.360216e+01,52,9.035416e+03,1.003715e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,4,0.000000e+00,0.000000e+00,-3.126589e-08,6.890407e-06,3.866710e-04,1.944893e-04,1.944893e-04,3.055410e+14,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,1.222982e+02,1.180471e-05,7.675224e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.035300e+00,521692176,2.108523e+01,11000000000,11000000000,2.064561e+01,2.305127e+01,52,8.622130e+03,9.618103e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,0,0.000000e+00,0.000000e+00,6.810411e-09,1.059969e-06,4.933876e-05,2.495663e-05,2.495663e-05,3.620661e+13,1.622638e-06,7.920671e-20,1.506630e-16,5.149887e-21,2.926077e-12,1375000000,1.390764e+02,1.710578e-06,1.112189e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.534116e+00,779301232,1.411521e+01,11000000000,11000000000,2.330051e+01,3.075842e+01,53,9.718062e+03,1.359416e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,1,0.000000e+00,0.000000e+00,6.810411e-09,1.059969e-06,4.933876e-05,2.495663e-05,2.495663e-05,3.620661e+13,1.622638e-06,7.920671e-20,1.506630e-16,5.149887e-21,2.926077e-12,1375000000,1.390764e+02,1.710578e-06,1.112189e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.534116e+00,779301232,1.411521e+01,11000000000,11000000000,2.315002e+01,3.071492e+01,53,1.025066e+04,1.359018e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,2,0.000000e+00,0.000000e+00,6.810411e-09,1.059969e-06,4.933876e-05,2.495663e-05,2.495663e-05,3.620661e+13,1.622638e-06,7.920671e-20,1.506630e-16,5.149887e-21,2.926077e-12,1375000000,1.390764e+02,1.710578e-06,1.112189e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.534116e+00,779301232,1.411521e+01,11000000000,11000000000,2.314284e+01,3.072318e+01,53,1.024704e+04,1.358839e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,3,0.000000e+00,0.000000e+00,6.810411e-09,1.059969e-06,4.933876e-05,2.495663e-05,2.495663e-05,3.620661e+13,1.622638e-06,7.920671e-20,1.506630e-16,5.149887e-21,2.926077e-12,1375000000,1.390764e+02,1.710578e-06,1.112189e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.534116e+00,779301232,1.411521e+01,11000000000,11000000000,2.312243e+01,3.135646e+01,53,1.021994e+04,1.292431e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,4,0.000000e+00,0.000000e+00,6.810411e-09,1.059969e-06,4.933876e-05,2.495663e-05,2.495663e-05,3.620661e+13,1.622638e-06,7.920671e-20,1.506630e-16,5.149887e-21,2.926077e-12,1375000000,1.390764e+02,1.710578e-06,1.112189e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.534116e+00,779301232,1.411521e+01,11000000000,11000000000,2.309031e+01,3.076743e+01,53,9.687653e+03,1.339148e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,0,0.000000e+00,0.000000e+00,-6.609800e-10,1.575715e-07,6.228547e-06,3.151311e-06,3.151311e-06,7.689815e+12,2.048929e-07,2.254291e-19,1.506630e-16,1.465702e-20,5.733235e-14,1375000000,1.561553e+02,2.394417e-07,1.556810e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.319914e+00,1086235256,1.012672e+01,11000000000,11000000000,2.587803e+01,4.075399e+01,51,1.044075e+04,1.640500e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,1,0.000000e+00,0.000000e+00,-6.609800e-10,1.575715e-07,6.228547e-06,3.151311e-06,3.151311e-06,7.689815e+12,2.048929e-07,2.254291e-19,1.506630e-16,1.465702e-20,5.733235e-14,1375000000,1.561553e+02,2.394417e-07,1.556810e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.319914e+00,1086235256,1.012672e+01,11000000000,11000000000,2.567140e+01,4.043649e+01,51,1.054145e+04,1.586362e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,2,0.000000e+00,0.000000e+00,-6.609800e-10,1.575715e-07,6.228547e-06,3.151311e-06,3.151311e-06,7.689815e+12,2.048929e-07,2.254291e-19,1.506630e-16,1.465702e-20,5.733235e-14,1375000000,1.561553e+02,2.394417e-07,1.556810e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.319914e+00,1086235256,1.012672e+01,11000000000,11000000000,2.561376e+01,4.098241e+01,51,1.052742e+04,1.770316e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,3,0.000000e+00,0.000000e+00,-6.609800e-10,1.575715e-07,6.228547e-06,3.151311e-06,3.151311e-06,7.689815e+12,2.048929e-07,2.254291e-19,1.506630e-16,1.465702e-20,5.733235e-14,1375000000,1.561553e+02,2.394417e-07,1.556810e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.319914e+00,1086235256,1.012672e+01,11000000000,11000000000,2.571563e+01,4.056369e+01,51,1.059737e+04,1.668072e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,4,0.000000e+00,0.000000e+00,-6.609800e-10,1.575715e-07,6.228547e-06,3.151311e-06,3.151311e-06,7.689815e+12,2.048929e-07,2.254291e-19,1.506630e-16,1.465702e-20,5.733235e-14,1375000000,1.561553e+02,2.394417e-07,1.556810e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.319914e+00,1086235256,1.012672e+01,11000000000,11000000000,2.570023e+01,4.064173e+01,51,1.058302e+04,1.673720e+04
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,0,0.000000e+00,0.000000e+00,4.313609e-04,1.993817e-03,7.600037e-02,4.963998e-02,4.963998e-02,2.876937e+16,3.227508e-03,7.920592e-12,1.692619e-12,5.149835e-13,6.268269e-06,1375000000,7.576781e+01,2.503651e-03,1.627832e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.134969e+00,538822879,2.041487e+01,11000000000,11000000000,9.508275e+02,8.429594e+02,50,4.076856e+05,3.653881e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,1,0.000000e+00,0.000000e+00,4.313609e-04,1.993817e-03,7.600037e-02,4.963998e-02,4.963998e-02,2.876937e+16,3.227508e-03,7.920592e-12,1.692619e-12,5.149835e-13,6.268269e-06,1375000000,7.576781e+01,2.503651e-03,1.627832e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.493216e+02,8.626307e+02,50,3.808267e+05,3.710138e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,2,0.000000e+00,0.000000e+00,4.313609e-04,1.993817e-03,7.600037e-02,4.963998e-02,4.963998e-02,2.876937e+16,3.227508e-03,7.920592e-12,1.692619e-12,5.149835e-13,6.268269e-06,1375000000,7.576781e+01,2.503651e-03,1.627832e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.581937e+02,8.693626e+02,50,4.128893e+05,3.508577e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,0,0.000000e+00,0.000000e+00,-2.571570e-06,1.857427e-04,5.418370e-03,3.089912e-03,3.089912e-03,8.437291e+15,2.009009e-04,1.244263e-13,1.557536e-13,8.089990e-15,5.486779e-08,1375000000,9.634611e+01,2.342388e-04,1.522981e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.894953e+01,3256950031,3.377393e+00,11000000000,11000000000,9.601265e+02,8.498870e+02,31,5.047187e+05,4.470369e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,1,0.000000e+00,0.000000e+00,-2.571570e-06,1.857427e-04,5.418370e-03,3.089912e-03,3.089912e-03,8.437291e+15,2.009009e-04,1.244263e-13,1.557536e-13,8.089990e-15,5.486779e-08,1375000000,9.634611e+01,2.342388e-04,1.522981e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.574754e+02,8.508430e+02,32,5.031336e+05,4.468738e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,2,0.000000e+00,0.000000e+00,-2.571570e-06,1.857427e-04,5.418370e-03,3.089912e-03,3.089912e-03,8.437291e+15,2.009009e-04,1.244263e-13,1.557536e-13,8.089990e-15,5.486779e-08,1375000000,9.634611e+01,2.342388e-04,1.522981e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.588303e+02,8.505045e+02,32,5.039806e+05,4.467701e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,3,0.000000e+00,0.000000e+00,-2.571570e-06,1.857427e-04,5.418370e-03,3.089912e-03,3.089912e-03,8.437291e+15,2.009009e-04,1.244263e-13,1.557536e-13,8.089990e-15,5.486779e-08,1375000000,9.634611e+01,2.342388e-04,1.522981e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.589898e+02,8.530618e+02,32,5.037298e+05,4.483257e+05
mgard,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,4,0.000000e+00,0.000000e+00,-2.571570e-06,1.857427e-04,5.418370e-03,3.089912e-03,3.089912e-03,8.437291e+15,2.009009e-04,1.244263e-13,1.557536e-13,8.089990e-15,5.486779e-08,1375000000,9.634611e+01,2.342388e-04,1.522981e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.592608e+02,8.524234e+02,32,5.052619e+05,4.484043e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,0,0.000000e+00,0.000000e+00,2.674103e-07,1.893788e-05,5.876009e-04,2.958277e-04,2.958277e-04,2.879635e+14,1.923422e-05,2.674380e-14,1.971687e-15,1.738837e-15,5.653455e-10,1375000000,1.162161e+02,2.377700e-05,1.545940e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.953192e+01,5075799015,2.167146e+00,11000000000,11000000000,9.633679e+02,8.507157e+02,9,5.387170e+05,4.761496e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,1,0.000000e+00,0.000000e+00,2.674103e-07,1.893788e-05,5.876009e-04,2.958277e-04,2.958277e-04,2.879635e+14,1.923422e-05,2.674380e-14,1.971687e-15,1.738837e-15,5.653455e-10,1375000000,1.162161e+02,2.377700e-05,1.545940e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.559492e+02,8.536235e+02,9,5.346154e+05,4.779641e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,2,0.000000e+00,0.000000e+00,2.674103e-07,1.893788e-05,5.876009e-04,2.958277e-04,2.958277e-04,2.879635e+14,1.923422e-05,2.674380e-14,1.971687e-15,1.738837e-15,5.653455e-10,1375000000,1.162161e+02,2.377700e-05,1.545940e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.583762e+02,8.526096e+02,9,5.359556e+05,4.774355e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,3,0.000000e+00,0.000000e+00,2.674103e-07,1.893788e-05,5.876009e-04,2.958277e-04,2.958277e-04,2.879635e+14,1.923422e-05,2.674380e-14,1.971687e-15,1.738837e-15,5.653455e-10,1375000000,1.162161e+02,2.377700e-05,1.545940e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.568463e+02,8.579180e+02,9,5.326583e+05,4.503503e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,4,0.000000e+00,0.000000e+00,2.674103e-07,1.893788e-05,5.876009e-04,2.958277e-04,2.958277e-04,2.879635e+14,1.923422e-05,2.674380e-14,1.971687e-15,1.738837e-15,5.653455e-10,1375000000,1.162161e+02,2.377700e-05,1.545940e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.624621e+02,8.592808e+02,9,5.051640e+05,4.510699e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,0,0.000000e+00,0.000000e+00,1.709573e-08,1.993260e-06,5.711836e-05,3.015265e-05,3.015265e-05,9.771028e+13,1.960474e-06,3.889169e-16,9.412569e-15,2.528672e-17,6.221972e-12,1375000000,1.358000e+02,2.494388e-06,1.621809e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,4.896031e+01,8415053215,1.307181e+00,11000000000,11000000000,9.702206e+02,8.760358e+02,3,4.028713e+05,3.685760e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,1,0.000000e+00,0.000000e+00,1.709573e-08,1.993260e-06,5.711836e-05,3.015265e-05,3.015265e-05,9.771028e+13,1.960474e-06,3.889169e-16,9.412569e-15,2.528672e-17,6.221972e-12,1375000000,1.358000e+02,2.494388e-06,1.621809e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.800405e+02,8.643019e+02,3,3.005798e+05,2.844433e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,2,0.000000e+00,0.000000e+00,1.709573e-08,1.993260e-06,5.711836e-05,3.015265e-05,3.015265e-05,9.771028e+13,1.960474e-06,3.889169e-16,9.412569e-15,2.528672e-17,6.221972e-12,1375000000,1.358000e+02,2.494388e-06,1.621809e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.617442e+02,8.572390e+02,3,2.273961e+05,1.904309e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,3,0.000000e+00,0.000000e+00,1.709573e-08,1.993260e-06,5.711836e-05,3.015265e-05,3.015265e-05,9.771028e+13,1.960474e-06,3.889169e-16,9.412569e-15,2.528672e-17,6.221972e-12,1375000000,1.358000e+02,2.494388e-06,1.621809e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.626764e+02,8.711414e+02,3,2.521676e+05,3.764905e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,4,0.000000e+00,0.000000e+00,1.709573e-08,1.993260e-06,5.711836e-05,3.015265e-05,3.015265e-05,9.771028e+13,1.960474e-06,3.889169e-16,9.412569e-15,2.528672e-17,6.221972e-12,1375000000,1.358000e+02,2.494388e-06,1.621809e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.616846e+02,8.560530e+02,4,2.622216e+05,1.905041e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,0,0.000000e+00,0.000000e+00,-5.722397e-10,2.119607e-07,5.145658e-06,2.750954e-06,2.750954e-06,1.312108e+13,1.788624e-07,8.172174e-17,2.319449e-16,5.313409e-18,6.981466e-14,1375000000,1.552998e+02,2.642246e-07,1.717944e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.496188e+01,9446572271,1.164444e+00,11000000000,11000000000,9.672115e+02,8.539497e+02,4,2.156216e+05,1.901940e+05
mgard,s3d/stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,1,0.000000e+00,0.000000e+00,-5.722397e-10,2.119607e-07,5.145658e-06,2.750954e-06,2.750954e-06,1.312108e+13,1.788624e-07,8.172174e-17,2.319449e-16,5.313409e-18,6.981466e-14,1375000000,1.552998e+02,2.642246e-07,1.717944e-08,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.383127e-05,4096,2.685547e+06,11000000000,11000000000,9.585452e+02,8.751199e+02,4,2.137377e+05,1.950165e+05
